epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss,model,val_MASE
1.0,,2509,,223.7207489013672,,,,,,tft,
1.0,,2519,,233.93833923339844,,,,,,tft,
1.0,,2529,,236.0975341796875,,,,,,tft,
1.0,,2539,,234.7540283203125,,,,,,tft,
1.0,,2549,,221.5106506347656,,,,,,tft,
1.0,,2559,,235.53651428222656,,,,,,tft,
1.0,,2569,,249.3029327392578,,,,,,tft,
1.0,,2579,,224.4193572998047,,,,,,tft,
1.0,,2589,,225.24139404296875,,,,,,tft,
1.0,,2599,,236.46734619140625,,,,,,tft,
1.0,,2609,,241.8121795654297,,,,,,tft,
1.0,,2619,,225.0453643798828,,,,,,tft,
1.0,,2629,,221.5336761474609,,,,,,tft,
1.0,,2639,,229.5079345703125,,,,,,tft,
1.0,,2649,,229.09494018554688,,,,,,tft,
1.0,,2659,,239.1060333251953,,,,,,tft,
1.0,,2669,,238.1974639892578,,,,,,tft,
1.0,,2679,,227.1092834472656,,,,,,tft,
1.0,,2689,,220.27703857421875,,,,,,tft,
1.0,,2699,,234.50167846679688,,,,,,tft,
1.0,,2709,,236.58560180664065,,,,,,tft,
1.0,,2719,,229.1086578369141,,,,,,tft,
1.0,,2729,,219.9983062744141,,,,,,tft,
1.0,,2739,,223.73675537109372,,,,,,tft,
1.0,,2749,,218.34361267089844,,,,,,tft,
1.0,,2759,,238.1949462890625,,,,,,tft,
1.0,,2769,,227.04042053222656,,,,,,tft,
1.0,,2779,,230.7193603515625,,,,,,tft,
1.0,,2789,,243.5387725830078,,,,,,tft,
1.0,,2799,,227.306640625,,,,,,tft,
1.0,,2809,,230.41639709472656,,,,,,tft,
1.0,,2819,,223.61415100097656,,,,,,tft,
1.0,,2829,,241.435302734375,,,,,,tft,
1.0,,2839,,209.6386566162109,,,,,,tft,
1.0,,2849,,215.04351806640625,,,,,,tft,
1.0,,2859,,235.7516021728516,,,,,,tft,
1.0,,2869,,233.6768951416016,,,,,,tft,
1.0,,2879,,225.6157684326172,,,,,,tft,
1.0,,2889,,224.28201293945312,,,,,,tft,
1.0,,2899,,217.01809692382807,,,,,,tft,
1.0,,2909,,213.2961578369141,,,,,,tft,
1.0,,2919,,220.76202392578125,,,,,,tft,
1.0,,2929,,209.83831787109372,,,,,,tft,
1.0,,2939,,217.88619995117188,,,,,,tft,
1.0,,2949,,214.70758056640625,,,,,,tft,
1.0,,2959,,225.4261474609375,,,,,,tft,
1.0,,2969,,240.76998901367188,,,,,,tft,
1.0,,2979,,244.8014068603516,,,,,,tft,
1.0,,2989,,210.32473754882807,,,,,,tft,
1.0,,2999,,216.741943359375,,,,,,tft,
1.0,,3009,,212.00572204589844,,,,,,tft,
1.0,,3019,,224.4728546142578,,,,,,tft,
1.0,,3029,,226.95993041992188,,,,,,tft,
1.0,,3039,,209.0746612548828,,,,,,tft,
1.0,,3049,,230.24298095703125,,,,,,tft,
1.0,,3059,,225.1976623535156,,,,,,tft,
1.0,,3069,,232.9774932861328,,,,,,tft,
1.0,,3079,,227.63473510742188,,,,,,tft,
1.0,,3089,,236.34657287597656,,,,,,tft,
1.0,,3099,,216.7936248779297,,,,,,tft,
1.0,,3109,,226.1426239013672,,,,,,tft,
1.0,,3119,,219.33078002929688,,,,,,tft,
1.0,,3129,,208.64865112304688,,,,,,tft,
1.0,,3139,,215.9658660888672,,,,,,tft,
1.0,,3149,,234.9496612548828,,,,,,tft,
1.0,,3159,,231.8700408935547,,,,,,tft,
1.0,,3169,,225.46923828125,,,,,,tft,
1.0,,3179,,214.15850830078125,,,,,,tft,
1.0,,3189,,221.57054138183597,,,,,,tft,
1.0,,3199,,215.81439208984372,,,,,,tft,
1.0,,3209,,231.65640258789065,,,,,,tft,
1.0,,3219,,222.2229461669922,,,,,,tft,
1.0,,3229,,243.0694274902344,,,,,,tft,
1.0,,3239,,225.4060821533203,,,,,,tft,
1.0,,3249,,220.52008056640625,,,,,,tft,
1.0,,3259,,214.51158142089844,,,,,,tft,
1.0,,3269,,211.6487579345703,,,,,,tft,
1.0,,3279,,223.6247100830078,,,,,,tft,
1.0,,3289,,240.20022583007807,,,,,,tft,
1.0,,3295,,,585.0992431640625,0.0885525196790695,870.4404296875,0.0894103795289993,334.1011962890625,tft,
1.0,,3295,231.83905029296875,,,,,,,tft,
,0.003,3296,,,,,,,,tft,
2.0,,3299,,236.35678100585935,,,,,,tft,
2.0,,3309,,226.1087188720703,,,,,,tft,
2.0,,3319,,219.29611206054688,,,,,,tft,
2.0,,3329,,216.80735778808597,,,,,,tft,
2.0,,3339,,229.713134765625,,,,,,tft,
2.0,,3349,,214.2234344482422,,,,,,tft,
2.0,,3359,,223.10256958007807,,,,,,tft,
2.0,,3369,,210.49961853027344,,,,,,tft,
2.0,,3379,,230.00938415527344,,,,,,tft,
2.0,,3389,,222.4444122314453,,,,,,tft,
2.0,,3399,,220.27688598632807,,,,,,tft,
2.0,,3409,,224.9521026611328,,,,,,tft,
2.0,,3419,,221.84738159179688,,,,,,tft,
2.0,,3429,,219.8751220703125,,,,,,tft,
2.0,,3439,,237.90853881835935,,,,,,tft,
2.0,,3449,,235.64175415039065,,,,,,tft,
2.0,,3459,,215.64273071289065,,,,,,tft,
2.0,,3469,,226.34141540527344,,,,,,tft,
2.0,,3479,,220.41636657714844,,,,,,tft,
2.0,,3489,,226.87124633789065,,,,,,tft,
2.0,,3499,,219.31251525878903,,,,,,tft,
2.0,,3509,,222.44874572753903,,,,,,tft,
2.0,,3519,,223.86349487304688,,,,,,tft,
2.0,,3529,,215.39273071289065,,,,,,tft,
2.0,,3539,,210.00076293945312,,,,,,tft,
2.0,,3549,,216.67796325683597,,,,,,tft,
2.0,,3559,,218.62252807617188,,,,,,tft,
2.0,,3569,,213.30099487304688,,,,,,tft,
2.0,,3579,,237.1381378173828,,,,,,tft,
2.0,,3589,,217.47607421875,,,,,,tft,
2.0,,3599,,236.29861450195312,,,,,,tft,
2.0,,3609,,222.5023498535156,,,,,,tft,
2.0,,3619,,209.06944274902344,,,,,,tft,
2.0,,3629,,223.18138122558597,,,,,,tft,
2.0,,3639,,253.8292694091797,,,,,,tft,
2.0,,3649,,221.11813354492188,,,,,,tft,
2.0,,3659,,214.7056884765625,,,,,,tft,
2.0,,3669,,218.40228271484372,,,,,,tft,
2.0,,3679,,218.5531463623047,,,,,,tft,
2.0,,3689,,215.67420959472656,,,,,,tft,
2.0,,3699,,228.64947509765625,,,,,,tft,
2.0,,3709,,210.6661529541016,,,,,,tft,
2.0,,3719,,211.07180786132807,,,,,,tft,
2.0,,3729,,209.85633850097656,,,,,,tft,
2.0,,3739,,213.2185821533203,,,,,,tft,
2.0,,3749,,223.31317138671875,,,,,,tft,
2.0,,3759,,213.8820953369141,,,,,,tft,
2.0,,3769,,206.67437744140625,,,,,,tft,
2.0,,3779,,213.96481323242188,,,,,,tft,
2.0,,3789,,206.95590209960935,,,,,,tft,
2.0,,3799,,236.4088134765625,,,,,,tft,
2.0,,3809,,220.5502471923828,,,,,,tft,
2.0,,3819,,209.7690277099609,,,,,,tft,
2.0,,3829,,229.08929443359372,,,,,,tft,
2.0,,3839,,217.97129821777344,,,,,,tft,
2.0,,3849,,231.36383056640625,,,,,,tft,
2.0,,3859,,215.5635681152344,,,,,,tft,
2.0,,3869,,222.92312622070312,,,,,,tft,
2.0,,3879,,208.1166076660156,,,,,,tft,
2.0,,3889,,215.2707977294922,,,,,,tft,
2.0,,3899,,203.97622680664065,,,,,,tft,
2.0,,3909,,216.90170288085935,,,,,,tft,
2.0,,3919,,222.7160797119141,,,,,,tft,
2.0,,3929,,208.9308624267578,,,,,,tft,
2.0,,3939,,204.6236572265625,,,,,,tft,
2.0,,3949,,218.56028747558597,,,,,,tft,
2.0,,3959,,224.87103271484372,,,,,,tft,
2.0,,3969,,214.00624084472656,,,,,,tft,
2.0,,3979,,223.5465087890625,,,,,,tft,
2.0,,3989,,206.10606384277344,,,,,,tft,
2.0,,3999,,211.9009552001953,,,,,,tft,
2.0,,4009,,201.55577087402344,,,,,,tft,
2.0,,4019,,223.19004821777344,,,,,,tft,
2.0,,4029,,227.00811767578125,,,,,,tft,
2.0,,4039,,222.72532653808597,,,,,,tft,
2.0,,4049,,208.5970001220703,,,,,,tft,
2.0,,4059,,214.44517517089844,,,,,,tft,
2.0,,4069,,213.7881774902344,,,,,,tft,
2.0,,4079,,219.0720367431641,,,,,,tft,
2.0,,4089,,219.52931213378903,,,,,,tft,
2.0,,4099,,233.6578826904297,,,,,,tft,
2.0,,4109,,210.41046142578125,,,,,,tft,
2.0,,4119,,235.01194763183597,,,,,,tft,
2.0,,4129,,222.4628143310547,,,,,,tft,
2.0,,4139,,219.2155303955078,,,,,,tft,
2.0,,4149,,216.2571563720703,,,,,,tft,
2.0,,4159,,222.07760620117188,,,,,,tft,
2.0,,4169,,213.9812164306641,,,,,,tft,
2.0,,4179,,219.5832672119141,,,,,,tft,
2.0,,4189,,215.67747497558597,,,,,,tft,
2.0,,4199,,201.19232177734372,,,,,,tft,
2.0,,4209,,213.4557342529297,,,,,,tft,
2.0,,4219,,208.6925048828125,,,,,,tft,
2.0,,4229,,213.89450073242188,,,,,,tft,
2.0,,4239,,222.315673828125,,,,,,tft,
2.0,,4249,,217.85330200195312,,,,,,tft,
2.0,,4259,,214.0716857910156,,,,,,tft,
2.0,,4269,,213.1945953369141,,,,,,tft,
2.0,,4279,,222.62242126464844,,,,,,tft,
2.0,,4289,,215.36343383789065,,,,,,tft,
2.0,,4299,,217.3498992919922,,,,,,tft,
2.0,,4309,,224.70460510253903,,,,,,tft,
2.0,,4319,,212.9521484375,,,,,,tft,
2.0,,4329,,216.4263610839844,,,,,,tft,
2.0,,4339,,203.26400756835935,,,,,,tft,
2.0,,4349,,221.5249938964844,,,,,,tft,
2.0,,4359,,214.17483520507807,,,,,,tft,
2.0,,4369,,210.13954162597656,,,,,,tft,
2.0,,4379,,221.18426513671875,,,,,,tft,
2.0,,4389,,214.1017608642578,,,,,,tft,
2.0,,4399,,224.2596893310547,,,,,,tft,
2.0,,4409,,202.25474548339844,,,,,,tft,
2.0,,4419,,208.5808258056641,,,,,,tft,
2.0,,4429,,210.18780517578125,,,,,,tft,
2.0,,4439,,219.2033843994141,,,,,,tft,
2.0,,4449,,208.4084625244141,,,,,,tft,
2.0,,4459,,211.2687530517578,,,,,,tft,
2.0,,4469,,212.3119354248047,,,,,,tft,
2.0,,4479,,204.63287353515625,,,,,,tft,
2.0,,4489,,217.47311401367188,,,,,,tft,
2.0,,4499,,204.5372009277344,,,,,,tft,
2.0,,4509,,206.551513671875,,,,,,tft,
2.0,,4519,,210.63034057617188,,,,,,tft,
2.0,,4529,,223.2481842041016,,,,,,tft,
2.0,,4539,,204.42709350585935,,,,,,tft,
2.0,,4549,,218.7112274169922,,,,,,tft,
2.0,,4559,,214.67593383789065,,,,,,tft,
2.0,,4569,,221.16500854492188,,,,,,tft,
2.0,,4579,,218.6382751464844,,,,,,tft,
2.0,,4589,,210.04786682128903,,,,,,tft,
2.0,,4599,,201.50619506835935,,,,,,tft,
2.0,,4609,,223.57156372070312,,,,,,tft,
2.0,,4619,,230.72645568847656,,,,,,tft,
2.0,,4629,,205.2348480224609,,,,,,tft,
2.0,,4639,,203.02520751953125,,,,,,tft,
2.0,,4649,,210.1604461669922,,,,,,tft,
2.0,,4659,,208.3470916748047,,,,,,tft,
2.0,,4669,,217.07183837890625,,,,,,tft,
2.0,,4679,,209.8750915527344,,,,,,tft,
2.0,,4689,,209.39920043945312,,,,,,tft,
2.0,,4699,,233.79806518554688,,,,,,tft,
2.0,,4709,,210.50440979003903,,,,,,tft,
2.0,,4719,,205.9164886474609,,,,,,tft,
2.0,,4729,,214.5103454589844,,,,,,tft,
2.0,,4739,,211.4402618408203,,,,,,tft,
2.0,,4749,,209.04525756835935,,,,,,tft,
2.0,,4759,,216.28733825683597,,,,,,tft,
2.0,,4769,,216.6133575439453,,,,,,tft,
2.0,,4779,,223.33929443359372,,,,,,tft,
2.0,,4789,,207.2074279785156,,,,,,tft,
2.0,,4799,,204.84434509277344,,,,,,tft,
2.0,,4809,,211.93045043945312,,,,,,tft,
2.0,,4819,,212.04331970214844,,,,,,tft,
2.0,,4829,,215.97840881347656,,,,,,tft,
2.0,,4839,,240.73580932617188,,,,,,tft,
2.0,,4849,,213.7734375,,,,,,tft,
2.0,,4859,,228.24473571777344,,,,,,tft,
2.0,,4869,,197.74432373046875,,,,,,tft,
2.0,,4879,,213.8308258056641,,,,,,tft,
2.0,,4889,,208.31231689453125,,,,,,tft,
2.0,,4899,,232.1599273681641,,,,,,tft,
2.0,,4909,,216.70884704589844,,,,,,tft,
2.0,,4919,,207.9151763916016,,,,,,tft,
2.0,,4929,,201.51548767089844,,,,,,tft,
2.0,,4939,,214.31935119628903,,,,,,tft,
2.0,,4943,,,594.4943237304688,0.0906720012426376,876.7250366210938,0.0906397402286529,342.8265991210937,tft,
2.0,,4943,216.28518676757807,,,,,,,tft,
,0.003,4944,,,,,,,,tft,
3.0,,4949,,211.76055908203125,,,,,,tft,
3.0,,4959,,217.62843322753903,,,,,,tft,
3.0,,4969,,212.94418334960935,,,,,,tft,
3.0,,4979,,199.61024475097656,,,,,,tft,
3.0,,4989,,206.75991821289065,,,,,,tft,
3.0,,4999,,204.3018951416016,,,,,,tft,
3.0,,5009,,200.8560028076172,,,,,,tft,
3.0,,5019,,205.0630645751953,,,,,,tft,
3.0,,5029,,228.31640625,,,,,,tft,
3.0,,5039,,214.0355224609375,,,,,,tft,
3.0,,5049,,204.66131591796875,,,,,,tft,
3.0,,5059,,223.1244201660156,,,,,,tft,
3.0,,5069,,215.0987243652344,,,,,,tft,
3.0,,5079,,199.0918884277344,,,,,,tft,
3.0,,5089,,207.62091064453125,,,,,,tft,
3.0,,5099,,206.703369140625,,,,,,tft,
3.0,,5109,,219.4115295410156,,,,,,tft,
3.0,,5119,,211.9544982910156,,,,,,tft,
3.0,,5129,,205.22802734375,,,,,,tft,
3.0,,5139,,205.5020751953125,,,,,,tft,
3.0,,5149,,210.4513092041016,,,,,,tft,
3.0,,5159,,194.65032958984372,,,,,,tft,
3.0,,5169,,202.0379638671875,,,,,,tft,
3.0,,5179,,205.1051483154297,,,,,,tft,
3.0,,5189,,208.43614196777344,,,,,,tft,
3.0,,5199,,201.9646148681641,,,,,,tft,
3.0,,5209,,204.6856384277344,,,,,,tft,
3.0,,5219,,213.2741851806641,,,,,,tft,
3.0,,5229,,223.36964416503903,,,,,,tft,
3.0,,5239,,209.23382568359372,,,,,,tft,
3.0,,5249,,200.02821350097656,,,,,,tft,
3.0,,5259,,204.212890625,,,,,,tft,
3.0,,5269,,219.69940185546875,,,,,,tft,
3.0,,5279,,211.8639678955078,,,,,,tft,
3.0,,5289,,199.39642333984372,,,,,,tft,
3.0,,5299,,214.7716217041016,,,,,,tft,
3.0,,5309,,214.967529296875,,,,,,tft,
3.0,,5319,,210.4576873779297,,,,,,tft,
3.0,,5329,,219.8641357421875,,,,,,tft,
3.0,,5339,,213.69602966308597,,,,,,tft,
3.0,,5349,,216.09068298339844,,,,,,tft,
3.0,,5359,,232.9056396484375,,,,,,tft,
3.0,,5369,,200.10626220703125,,,,,,tft,
3.0,,5379,,219.6431427001953,,,,,,tft,
3.0,,5389,,218.9193572998047,,,,,,tft,
3.0,,5399,,210.62278747558597,,,,,,tft,
3.0,,5409,,203.8774261474609,,,,,,tft,
3.0,,5419,,207.70159912109372,,,,,,tft,
3.0,,5429,,202.14881896972656,,,,,,tft,
3.0,,5439,,213.301513671875,,,,,,tft,
3.0,,5449,,202.7300262451172,,,,,,tft,
3.0,,5459,,207.29437255859372,,,,,,tft,
3.0,,5469,,219.84963989257807,,,,,,tft,
3.0,,5479,,202.03591918945312,,,,,,tft,
3.0,,5489,,208.80908203125,,,,,,tft,
3.0,,5499,,203.30130004882807,,,,,,tft,
3.0,,5509,,214.33018493652344,,,,,,tft,
3.0,,5519,,205.54380798339844,,,,,,tft,
3.0,,5529,,204.4657287597656,,,,,,tft,
3.0,,5539,,207.9272918701172,,,,,,tft,
3.0,,5549,,219.38856506347656,,,,,,tft,
3.0,,5559,,204.5867462158203,,,,,,tft,
3.0,,5569,,210.4379730224609,,,,,,tft,
3.0,,5579,,195.9013671875,,,,,,tft,
3.0,,5589,,196.1071319580078,,,,,,tft,
3.0,,5599,,210.70492553710935,,,,,,tft,
3.0,,5609,,205.4330291748047,,,,,,tft,
3.0,,5619,,209.94113159179688,,,,,,tft,
3.0,,5629,,199.1485595703125,,,,,,tft,
3.0,,5639,,216.2450256347656,,,,,,tft,
3.0,,5649,,214.4257659912109,,,,,,tft,
3.0,,5659,,201.47994995117188,,,,,,tft,
3.0,,5669,,210.31887817382807,,,,,,tft,
3.0,,5679,,200.22169494628903,,,,,,tft,
3.0,,5689,,211.1018524169922,,,,,,tft,
3.0,,5699,,201.93896484375,,,,,,tft,
3.0,,5709,,189.4775848388672,,,,,,tft,
3.0,,5719,,206.75094604492188,,,,,,tft,
3.0,,5729,,218.2545928955078,,,,,,tft,
3.0,,5739,,214.31228637695312,,,,,,tft,
3.0,,5749,,205.1057891845703,,,,,,tft,
3.0,,5759,,206.39181518554688,,,,,,tft,
3.0,,5769,,211.39031982421875,,,,,,tft,
3.0,,5779,,201.16734313964844,,,,,,tft,
3.0,,5789,,200.09945678710935,,,,,,tft,
3.0,,5799,,205.6771697998047,,,,,,tft,
3.0,,5809,,222.1226043701172,,,,,,tft,
3.0,,5819,,226.73863220214844,,,,,,tft,
3.0,,5829,,209.98117065429688,,,,,,tft,
3.0,,5839,,207.0873870849609,,,,,,tft,
3.0,,5849,,205.26026916503903,,,,,,tft,
3.0,,5859,,207.00308227539065,,,,,,tft,
3.0,,5869,,203.95822143554688,,,,,,tft,
3.0,,5879,,212.50331115722656,,,,,,tft,
3.0,,5889,,194.9441680908203,,,,,,tft,
3.0,,5899,,207.2228546142578,,,,,,tft,
3.0,,5909,,220.2967529296875,,,,,,tft,
3.0,,5919,,204.54981994628903,,,,,,tft,
3.0,,5929,,196.80007934570312,,,,,,tft,
3.0,,5939,,207.6393280029297,,,,,,tft,
3.0,,5949,,197.87278747558597,,,,,,tft,
3.0,,5959,,206.6157073974609,,,,,,tft,
3.0,,5969,,197.51499938964844,,,,,,tft,
3.0,,5979,,206.57676696777344,,,,,,tft,
3.0,,5989,,202.17599487304688,,,,,,tft,
3.0,,5999,,202.32925415039065,,,,,,tft,
3.0,,6009,,213.19476318359372,,,,,,tft,
3.0,,6019,,214.62222290039065,,,,,,tft,
3.0,,6029,,201.56930541992188,,,,,,tft,
3.0,,6039,,205.81314086914065,,,,,,tft,
3.0,,6049,,205.855712890625,,,,,,tft,
3.0,,6059,,198.9895782470703,,,,,,tft,
3.0,,6069,,226.28863525390625,,,,,,tft,
3.0,,6079,,202.24737548828125,,,,,,tft,
3.0,,6089,,199.7349395751953,,,,,,tft,
3.0,,6099,,222.02598571777344,,,,,,tft,
3.0,,6109,,203.56419372558597,,,,,,tft,
3.0,,6119,,210.44171142578125,,,,,,tft,
3.0,,6129,,197.67660522460935,,,,,,tft,
3.0,,6139,,218.0012969970703,,,,,,tft,
3.0,,6149,,190.5618896484375,,,,,,tft,
3.0,,6159,,207.6607666015625,,,,,,tft,
3.0,,6169,,196.67677307128903,,,,,,tft,
3.0,,6179,,210.70738220214844,,,,,,tft,
3.0,,6189,,202.612060546875,,,,,,tft,
3.0,,6199,,191.6468963623047,,,,,,tft,
3.0,,6209,,214.0406188964844,,,,,,tft,
3.0,,6219,,203.6294403076172,,,,,,tft,
3.0,,6229,,194.4437255859375,,,,,,tft,
3.0,,6239,,195.70782470703125,,,,,,tft,
3.0,,6249,,202.71697998046875,,,,,,tft,
3.0,,6259,,208.2142639160156,,,,,,tft,
3.0,,6269,,209.9741668701172,,,,,,tft,
3.0,,6279,,205.96578979492188,,,,,,tft,
3.0,,6289,,218.9125213623047,,,,,,tft,
3.0,,6299,,197.8849334716797,,,,,,tft,
3.0,,6309,,197.70558166503903,,,,,,tft,
3.0,,6319,,205.64378356933597,,,,,,tft,
3.0,,6329,,196.0417633056641,,,,,,tft,
3.0,,6339,,198.75868225097656,,,,,,tft,
3.0,,6349,,200.3461151123047,,,,,,tft,
3.0,,6359,,199.3244171142578,,,,,,tft,
3.0,,6369,,198.2970733642578,,,,,,tft,
3.0,,6379,,208.1288909912109,,,,,,tft,
3.0,,6389,,199.53448486328125,,,,,,tft,
3.0,,6399,,195.2660980224609,,,,,,tft,
3.0,,6409,,201.1029510498047,,,,,,tft,
3.0,,6419,,205.76388549804688,,,,,,tft,
3.0,,6429,,197.64956665039065,,,,,,tft,
3.0,,6439,,212.0052032470703,,,,,,tft,
3.0,,6449,,208.41114807128903,,,,,,tft,
3.0,,6459,,213.9247589111328,,,,,,tft,
3.0,,6469,,211.3677978515625,,,,,,tft,
3.0,,6479,,203.8438873291016,,,,,,tft,
3.0,,6489,,213.90956115722656,,,,,,tft,
3.0,,6499,,195.95864868164065,,,,,,tft,
3.0,,6509,,195.8190155029297,,,,,,tft,
3.0,,6519,,196.6487579345703,,,,,,tft,
3.0,,6529,,213.20980834960935,,,,,,tft,
3.0,,6539,,209.0636444091797,,,,,,tft,
3.0,,6549,,200.54747009277344,,,,,,tft,
3.0,,6559,,211.8827209472656,,,,,,tft,
3.0,,6569,,205.1015625,,,,,,tft,
3.0,,6579,,196.18809509277344,,,,,,tft,
3.0,,6589,,203.29461669921875,,,,,,tft,
3.0,,6591,,,597.1937255859375,0.0911863669753074,879.446533203125,0.0912213400006294,348.9142761230469,tft,
3.0,,6591,206.74221801757807,,,,,,,tft,
,0.003,6592,,,,,,,,tft,
4.0,,6599,,208.70782470703125,,,,,,tft,
4.0,,6609,,203.4335174560547,,,,,,tft,
4.0,,6619,,194.4029083251953,,,,,,tft,
4.0,,6629,,197.87132263183597,,,,,,tft,
4.0,,6639,,210.3488922119141,,,,,,tft,
4.0,,6649,,197.04995727539065,,,,,,tft,
4.0,,6659,,192.2894744873047,,,,,,tft,
4.0,,6669,,219.3354339599609,,,,,,tft,
4.0,,6679,,206.98019409179688,,,,,,tft,
4.0,,6689,,194.9590301513672,,,,,,tft,
4.0,,6699,,215.74595642089844,,,,,,tft,
4.0,,6709,,195.72335815429688,,,,,,tft,
4.0,,6719,,209.9893035888672,,,,,,tft,
4.0,,6729,,192.8508758544922,,,,,,tft,
4.0,,6739,,221.6531982421875,,,,,,tft,
4.0,,6749,,220.238037109375,,,,,,tft,
4.0,,6759,,211.4935607910156,,,,,,tft,
4.0,,6769,,197.88897705078125,,,,,,tft,
4.0,,6779,,195.9312286376953,,,,,,tft,
4.0,,6789,,188.39010620117188,,,,,,tft,
4.0,,6799,,201.9931488037109,,,,,,tft,
4.0,,6809,,206.85382080078125,,,,,,tft,
4.0,,6819,,194.75146484375,,,,,,tft,
4.0,,6829,,207.59930419921875,,,,,,tft,
4.0,,6839,,199.54754638671875,,,,,,tft,
4.0,,6849,,202.3758850097656,,,,,,tft,
4.0,,6859,,209.0426483154297,,,,,,tft,
4.0,,6869,,201.73812866210935,,,,,,tft,
4.0,,6879,,203.4668731689453,,,,,,tft,
4.0,,6889,,204.2740478515625,,,,,,tft,
4.0,,6899,,205.15994262695312,,,,,,tft,
4.0,,6909,,194.4965057373047,,,,,,tft,
4.0,,6919,,199.7820281982422,,,,,,tft,
4.0,,6929,,205.4018096923828,,,,,,tft,
4.0,,6939,,199.1512908935547,,,,,,tft,
4.0,,6949,,199.7870178222656,,,,,,tft,
4.0,,6959,,203.48974609375,,,,,,tft,
4.0,,6969,,204.13075256347656,,,,,,tft,
4.0,,6979,,199.91807556152344,,,,,,tft,
4.0,,6989,,202.39498901367188,,,,,,tft,
4.0,,6999,,205.8389587402344,,,,,,tft,
4.0,,7009,,194.2169189453125,,,,,,tft,
4.0,,7019,,197.0524139404297,,,,,,tft,
4.0,,7029,,202.45489501953125,,,,,,tft,
4.0,,7039,,205.99159240722656,,,,,,tft,
4.0,,7049,,209.6925811767578,,,,,,tft,
4.0,,7059,,198.6762542724609,,,,,,tft,
4.0,,7069,,190.1692352294922,,,,,,tft,
4.0,,7079,,196.0870361328125,,,,,,tft,
4.0,,7089,,210.3968048095703,,,,,,tft,
4.0,,7099,,195.72080993652344,,,,,,tft,
4.0,,7109,,209.6772003173828,,,,,,tft,
4.0,,7119,,214.02093505859372,,,,,,tft,
4.0,,7129,,190.78585815429688,,,,,,tft,
4.0,,7139,,195.2363128662109,,,,,,tft,
4.0,,7149,,213.0817108154297,,,,,,tft,
4.0,,7159,,197.6602935791016,,,,,,tft,
4.0,,7169,,192.36688232421875,,,,,,tft,
4.0,,7179,,197.1748962402344,,,,,,tft,
4.0,,7189,,200.44970703125,,,,,,tft,
4.0,,7199,,206.0303955078125,,,,,,tft,
4.0,,7209,,212.4496612548828,,,,,,tft,
4.0,,7219,,192.697509765625,,,,,,tft,
4.0,,7229,,205.8410797119141,,,,,,tft,
4.0,,7239,,209.8143768310547,,,,,,tft,
4.0,,7249,,211.44577026367188,,,,,,tft,
4.0,,7259,,191.0510711669922,,,,,,tft,
4.0,,7269,,187.4366455078125,,,,,,tft,
4.0,,7279,,201.15025329589844,,,,,,tft,
4.0,,7289,,197.95176696777344,,,,,,tft,
4.0,,7299,,223.39219665527344,,,,,,tft,
4.0,,7309,,205.3943328857422,,,,,,tft,
4.0,,7319,,192.7399444580078,,,,,,tft,
4.0,,7329,,190.97560119628903,,,,,,tft,
4.0,,7339,,199.9164276123047,,,,,,tft,
4.0,,7349,,205.81854248046875,,,,,,tft,
4.0,,7359,,196.2294006347656,,,,,,tft,
4.0,,7369,,198.99679565429688,,,,,,tft,
4.0,,7379,,205.90628051757807,,,,,,tft,
4.0,,7389,,202.7988739013672,,,,,,tft,
4.0,,7399,,201.1381072998047,,,,,,tft,
4.0,,7409,,194.0236968994141,,,,,,tft,
4.0,,7419,,186.64450073242188,,,,,,tft,
4.0,,7429,,196.29135131835935,,,,,,tft,
4.0,,7439,,199.4706878662109,,,,,,tft,
4.0,,7449,,188.52171325683597,,,,,,tft,
4.0,,7459,,197.9215087890625,,,,,,tft,
4.0,,7469,,205.3423767089844,,,,,,tft,
4.0,,7479,,201.80242919921875,,,,,,tft,
4.0,,7489,,197.1324005126953,,,,,,tft,
4.0,,7499,,199.0346221923828,,,,,,tft,
4.0,,7509,,208.83448791503903,,,,,,tft,
4.0,,7519,,192.8907012939453,,,,,,tft,
4.0,,7529,,197.0331878662109,,,,,,tft,
4.0,,7539,,196.15122985839844,,,,,,tft,
4.0,,7549,,199.56463623046875,,,,,,tft,
4.0,,7559,,201.4281768798828,,,,,,tft,
4.0,,7569,,202.22544860839844,,,,,,tft,
4.0,,7579,,193.56353759765625,,,,,,tft,
4.0,,7589,,197.3235321044922,,,,,,tft,
4.0,,7599,,195.11085510253903,,,,,,tft,
4.0,,7609,,209.16099548339844,,,,,,tft,
4.0,,7619,,205.793212890625,,,,,,tft,
4.0,,7629,,188.18638610839844,,,,,,tft,
4.0,,7639,,201.66151428222656,,,,,,tft,
4.0,,7649,,195.8184051513672,,,,,,tft,
4.0,,7659,,195.72659301757807,,,,,,tft,
4.0,,7669,,195.2846221923828,,,,,,tft,
4.0,,7679,,196.0428924560547,,,,,,tft,
4.0,,7689,,200.33404541015625,,,,,,tft,
4.0,,7699,,192.80328369140625,,,,,,tft,
4.0,,7709,,211.48989868164065,,,,,,tft,
4.0,,7719,,190.0574188232422,,,,,,tft,
4.0,,7729,,200.36068725585935,,,,,,tft,
4.0,,7739,,201.4690093994141,,,,,,tft,
4.0,,7749,,188.5172271728516,,,,,,tft,
